cellfinder_index,cf_x_um,cf_y_um,cf_z_um,nearest_pipeline_index,pipeline_x_um,pipeline_y_um,pipeline_z_um,nearest_distance_um,mutual_match,matched_within_10um,distance_group
1293,11091.188,4500.932,30.0,5468,11092.192,4500.932,30.0,1.004,True,True,0-3um
1294,1685.716,4508.964,30.0,5472,1685.716,4508.964,24.0,6.0,True,True,6-10um
1295,1492.948,4511.976,30.0,5473,1491.944,4511.976,30.0,1.004,True,True,0-3um
1296,1690.736,4527.036,30.0,4299,1690.736,4526.032,24.0,6.0834,True,True,6-10um
1297,1771.056,4538.08,30.0,782,1773.064,4538.08,12.0,18.1117,True,False,10-20um
1298,1470.86,4550.128,30.0,4309,1470.86,4550.128,24.0,6.0,True,True,6-10um
1299,1460.82,4585.268,36.0,5493,1461.824,4585.268,30.0,6.0834,True,True,6-10um
1300,1415.64,4694.704,30.0,4339,1415.64,4694.704,24.0,6.0,True,True,6-10um
1301,1374.476,4722.816,30.0,5522,1374.476,4722.816,30.0,0.0,True,True,0-3um
1302,1429.696,4756.952,30.0,5528,1428.692,4756.952,24.0,6.0834,True,True,6-10um
1303,1731.9,4787.072,36.0,2055,1730.896,4786.068,24.0,12.0837,True,False,10-20um
1304,1767.04,4811.168,30.0,5542,1767.04,4811.168,24.0,6.0,True,True,6-10um
1305,1887.52,4883.456,30.0,3201,1887.52,4884.46,24.0,6.0834,True,True,6-10um
1306,1584.312,4945.704,30.0,4384,1584.312,4945.704,30.0,0.0,True,True,0-3um
1307,1386.524,5054.136,30.0,5595,1386.524,5054.136,30.0,0.0,True,True,0-3um
1308,1458.812,5063.172,30.0,4409,1458.812,5063.172,24.0,6.0,True,True,6-10um
1309,3291.112,5067.188,30.0,4412,3292.116,5067.188,24.0,6.0834,True,True,6-10um
1310,1437.728,5080.24,30.0,4423,1437.728,5080.24,36.0,6.0,True,True,6-10um
1311,1418.652,5089.276,30.0,5604,1418.652,5089.276,30.0,0.0,True,True,0-3um
1312,1843.344,5096.304,30.0,5607,1843.344,5097.308,24.0,6.0834,True,True,6-10um
1313,1451.784,5208.752,30.0,1001,1452.788,5207.748,24.0,6.1657,True,True,6-10um
1314,8450.668,5223.812,30.0,5641,8450.668,5223.812,24.0,6.0,True,True,6-10um
1315,1471.864,5256.944,30.0,4480,1471.864,5256.944,24.0,6.0,True,True,6-10um
1316,8469.744,5275.016,36.0,4485,8469.744,5275.016,36.0,0.0,True,True,0-3um
1317,2822.244,5292.084,30.0,5661,2822.244,5292.084,30.0,0.0,True,True,0-3um
1318,2008.0,5333.248,30.0,4506,2009.004,5333.248,24.0,6.0834,True,True,6-10um
1319,8576.168,5429.632,36.0,5711,8576.168,5430.636,30.0,6.0834,True,True,6-10um
1320,11244.8,5544.088,30.0,4567,11244.8,5544.088,30.0,0.0,True,True,0-3um
1321,9150.456,5722.8,30.0,5805,9150.456,5722.8,30.0,0.0,True,True,0-3um
1322,1652.584,5731.836,30.0,4640,1652.584,5730.832,24.0,6.0834,True,True,6-10um
1323,10453.648,5985.848,30.0,5914,10453.648,5985.848,24.0,6.0,True,True,6-10um
1324,10707.66,6013.96,30.0,5924,10706.656,6013.96,30.0,1.004,True,True,0-3um
1325,10316.1,6141.468,30.0,4831,10316.1,6140.464,24.0,6.0834,True,True,6-10um
1326,10693.604,6218.776,30.0,4866,10693.604,6218.776,24.0,6.0,True,True,6-10um
1327,9977.752,6311.144,30.0,6061,9976.748,6312.148,24.0,6.1657,True,True,6-10um
1328,10364.292,6311.144,30.0,6062,10364.292,6311.144,30.0,0.0,True,True,0-3um
1329,10457.664,6339.256,30.0,4920,10458.668,6339.256,30.0,1.004,True,True,0-3um
1330,10668.504,6349.296,30.0,4925,10667.5,6349.296,24.0,6.0834,True,True,6-10um
1331,10580.152,6375.4,30.0,3691,10579.148,6375.4,30.0,1.004,True,True,0-3um
1332,10337.184,6410.54,30.0,3698,10338.188,6410.54,24.0,6.0834,True,True,6-10um
1333,2103.38,6442.668,36.0,6106,2102.376,6441.664,30.0,6.1657,True,True,6-10um
1334,10211.684,6456.724,30.0,6108,10211.684,6456.724,24.0,6.0,True,True,6-10um
1335,10134.376,6532.024,30.0,4969,10134.376,6532.024,30.0,0.0,True,True,0-3um
1336,3597.332,6651.5,30.0,6148,3597.332,6651.5,30.0,0.0,True,True,0-3um
1337,9767.916,6687.644,30.0,6152,9767.916,6687.644,24.0,6.0,True,True,6-10um
1338,3527.052,6711.74,30.0,4996,3527.052,6710.736,24.0,6.0834,True,True,6-10um
1339,3479.864,6746.88,30.0,6157,3479.864,6746.88,30.0,0.0,True,True,0-3um
1340,5299.112,1461.824,36.0,6165,5299.112,1462.828,36.0,1.004,True,True,0-3um
1341,5336.26,1468.852,36.0,5009,5336.26,1470.86,36.0,2.008,True,True,0-3um
1342,4210.776,1606.4,36.0,3770,4151.54,1651.58,18.0,76.6429,False,False,over_20um
1343,5581.236,1608.408,36.0,5012,5581.236,1609.412,30.0,6.0834,True,True,6-10um
1344,4287.08,1619.452,36.0,3771,4281.056,1678.688,18.0,62.2028,False,False,over_20um
1345,4202.744,1635.516,36.0,3770,4151.54,1651.58,18.0,56.603,False,False,over_20um
1346,9208.688,1637.524,36.0,3769,9209.692,1638.528,30.0,6.1657,True,True,6-10um
1347,4299.128,1646.56,36.0,3771,4281.056,1678.688,18.0,41.022,False,False,over_20um
1348,4094.312,1655.596,36.0,5019,4140.496,1651.58,30.0,46.7449,False,False,over_20um
1349,4788.076,1663.628,36.0,6176,4788.076,1663.628,30.0,6.0,True,True,6-10um
1350,4269.008,1664.632,36.0,3771,4281.056,1678.688,18.0,25.821,True,False,over_20um
1351,4227.844,1667.644,36.0,3771,4281.056,1678.688,18.0,57.2493,False,False,over_20um
1352,4124.432,1671.66,36.0,5019,4140.496,1651.58,30.0,26.4057,False,False,over_20um
1353,4100.336,1674.672,36.0,5019,4140.496,1651.58,30.0,46.7126,False,False,over_20um
1354,4184.672,1681.7,36.0,3770,4151.54,1651.58,18.0,48.2591,False,False,over_20um
1355,4124.432,1687.724,36.0,1469,4136.48,1704.792,6.0,36.5578,False,False,over_20um
1356,4230.856,1688.728,36.0,3771,4281.056,1678.688,18.0,54.2664,False,False,over_20um
1357,4045.116,1690.736,36.0,1469,4136.48,1704.792,6.0,97.1851,False,False,over_20um
1358,4036.08,1693.748,36.0,1469,4136.48,1704.792,6.0,105.3666,False,False,over_20um
1359,4202.744,1698.768,36.0,3770,4151.54,1651.58,18.0,71.9205,False,False,over_20um
1360,4019.012,1700.776,36.0,1469,4136.48,1704.792,6.0,121.3048,False,False,over_20um
1361,4134.472,1704.792,36.0,1469,4136.48,1704.792,6.0,30.0671,False,False,over_20um
1362,4034.072,1725.876,36.0,1469,4136.48,1704.792,6.0,108.7747,False,False,over_20um
1363,4184.672,1729.892,36.0,1469,4136.48,1704.792,6.0,62.0683,False,False,over_20um
1364,4033.068,1726.88,36.0,1469,4136.48,1704.792,6.0,109.9178,False,False,over_20um
1365,3997.928,1741.94,36.0,7434,3936.684,1832.3,6.0,113.2067,False,False,over_20um
1366,4183.668,1749.972,36.0,1469,4136.48,1704.792,6.0,71.8884,False,False,over_20um
1367,4028.048,1751.98,36.0,1469,4136.48,1704.792,6.0,122.0008,False,False,over_20um
1368,3983.872,1761.016,36.0,7434,3936.684,1832.3,6.0,90.5987,False,False,over_20um
1369,4006.964,1769.048,36.0,7434,3936.684,1832.3,6.0,99.1972,False,False,over_20um
1370,3995.92,1782.1,36.0,7434,3936.684,1832.3,6.0,83.2403,False,False,over_20um
1371,4084.272,1785.112,36.0,1469,4136.48,1704.792,6.0,100.3842,False,False,over_20um
1372,4094.312,1796.156,36.0,1469,4136.48,1704.792,6.0,105.0025,False,False,over_20um
1373,3978.852,1799.168,36.0,7434,3936.684,1832.3,6.0,61.4481,False,False,over_20um
1374,4005.96,1806.196,36.0,7434,3936.684,1832.3,6.0,79.8786,False,False,over_20um
1375,4104.352,1806.196,36.0,1469,4136.48,1704.792,6.0,110.5214,False,False,over_20um
1376,4080.256,1812.22,36.0,1469,4136.48,1704.792,6.0,124.9076,False,False,over_20um
1377,3834.276,1827.28,36.0,6193,3833.272,1827.28,36.0,1.004,True,True,0-3um
1378,3873.432,1848.364,36.0,3781,3879.456,1885.512,24.0,39.5002,False,False,over_20um
1379,3967.808,1853.384,36.0,7434,3936.684,1832.3,6.0,48.0961,False,False,over_20um
1380,4094.312,1855.392,36.0,21,4153.548,1942.74,0.0,111.5104,False,False,over_20um
1381,3825.24,1861.416,36.0,5040,3819.216,1879.488,36.0,19.0496,False,False,10-20um
1382,4026.04,1860.412,36.0,7434,3936.684,1832.3,6.0,98.3605,False,False,over_20um
1383,4038.088,1864.428,36.0,7434,3936.684,1832.3,6.0,110.5214,False,False,over_20um
1384,4009.976,1870.452,36.0,7434,3936.684,1832.3,6.0,87.905,False,False,over_20um
1385,4044.112,1873.464,36.0,7434,3936.684,1832.3,6.0,118.8918,False,False,over_20um
1386,3800.14,1876.476,36.0,5040,3819.216,1879.488,36.0,19.3123,False,False,10-20um
1387,3866.404,1894.548,36.0,3781,3879.456,1885.512,24.0,19.8998,False,False,10-20um
1388,3681.668,1901.576,36.0,6202,3710.784,1927.68,30.0,39.5621,False,False,over_20um
1389,3170.632,1905.592,36.0,5046,3112.4,1922.66,30.0,60.9777,False,False,over_20um
1390,3380.468,1905.592,36.0,1483,3302.156,1923.664,12.0,83.8771,False,False,over_20um
1391,3646.528,1908.604,36.0,2613,3606.368,1953.784,18.0,63.0718,False,False,over_20um
1392,3731.868,1914.628,36.0,1478,3737.892,1901.576,18.0,23.0357,False,False,over_20um
1393,3767.008,1915.632,36.0,2609,3771.024,1931.696,18.0,24.4577,False,False,over_20um
1394,3455.768,1917.64,36.0,1493,3530.064,2006.996,12.0,118.6608,False,False,over_20um
1395,3446.732,1917.64,36.0,1493,3530.064,2006.996,12.0,124.5179,False,False,over_20um
1396,4008.972,1919.648,36.0,7434,3936.684,1832.3,6.0,117.2827,False,False,over_20um
1397,3745.924,1922.66,36.0,1478,3737.892,1901.576,18.0,28.8626,False,False,over_20um
1398,3700.744,1923.664,36.0,6202,3710.784,1927.68,30.0,12.3665,False,False,10-20um
1399,3395.528,1927.68,36.0,1483,3302.156,1923.664,12.0,96.4907,False,False,over_20um
1400,3662.592,1928.684,36.0,6202,3710.784,1927.68,30.0,48.5744,False,False,over_20um
1401,3768.012,1929.688,36.0,2609,3771.024,1931.696,18.0,18.3604,False,False,10-20um
1402,3367.416,1932.7,36.0,1483,3302.156,1923.664,12.0,70.1179,False,False,over_20um
1403,4077.244,1931.696,36.0,2614,4120.416,1965.832,18.0,57.9059,False,False,over_20um
1404,4076.24,1932.7,36.0,2614,4120.416,1965.832,18.0,58.0797,False,False,over_20um
1405,4066.2,1939.728,36.0,2614,4120.416,1965.832,18.0,62.8076,False,False,over_20um
1406,3393.52,1944.748,36.0,1483,3302.156,1923.664,12.0,96.788,False,False,over_20um
1407,3468.82,1946.756,36.0,1493,3530.064,2006.996,12.0,89.1946,False,False,over_20um
1408,3935.68,1949.768,36.0,3793,3937.688,2012.016,18.0,64.8294,False,False,over_20um
1409,3402.556,1951.776,36.0,1483,3302.156,1923.664,12.0,106.9881,False,False,over_20um
1410,3423.64,1953.784,36.0,1493,3530.064,2006.996,12.0,121.382,False,False,over_20um
1411,3708.776,1959.808,36.0,6202,3710.784,1927.68,30.0,32.7451,False,False,over_20um
1412,3397.536,1962.82,36.0,1483,3302.156,1923.664,12.0,105.8609,False,False,over_20um
1413,3375.448,1965.832,36.0,1483,3302.156,1923.664,12.0,87.8969,False,False,over_20um
1414,3360.388,1969.848,36.0,1483,3302.156,1923.664,12.0,78.102,False,False,over_20um
1415,3562.192,1974.868,36.0,5049,3585.284,1977.88,30.0,24.0481,False,False,over_20um
1416,3982.868,1974.868,36.0,3793,3937.688,2012.016,18.0,61.1981,False,False,over_20um
1417,4096.32,1975.872,36.0,2614,4120.416,1965.832,18.0,31.7083,True,False,over_20um
1418,3987.888,1976.876,36.0,3793,3937.688,2012.016,18.0,63.866,False,False,over_20um
1419,2955.776,1985.912,36.0,31,2952.764,2001.976,6.0,34.1632,False,False,over_20um
1420,3424.644,1991.936,36.0,1497,3504.964,2048.16,12.0,100.9378,False,False,over_20um
1421,3796.124,1991.936,36.0,3795,3797.128,2019.044,24.0,29.6623,False,False,over_20um
1422,3343.32,1997.96,36.0,2617,3273.04,1975.872,12.0,77.48,False,False,over_20um
1423,4034.072,2003.984,36.0,8015,4009.976,2064.224,36.0,64.8805,False,False,over_20um
1424,3376.452,2005.992,36.0,3818,3362.396,2109.404,18.0,105.9038,False,False,over_20um
1425,3341.312,2013.02,36.0,2617,3273.04,1975.872,12.0,81.3452,False,False,over_20um
1426,3539.1,2023.06,36.0,1493,3530.064,2006.996,12.0,30.2606,True,False,over_20um
1427,4090.296,2025.068,36.0,3791,4104.352,2010.008,24.0,23.8406,True,False,over_20um
1428,3554.16,2030.088,36.0,5054,3588.296,2022.056,30.0,35.5778,False,False,over_20um
1429,2866.42,2031.092,36.0,3811,2927.664,2054.184,24.0,66.5437,False,False,over_20um
1430,4042.104,2032.096,36.0,8015,4009.976,2064.224,36.0,45.4359,False,False,over_20um
1431,10068.112,2035.108,36.0,6212,10069.116,2035.108,36.0,1.004,True,True,0-3um
1432,4023.028,2035.108,36.0,8015,4009.976,2064.224,36.0,31.9076,False,False,over_20um
1433,4078.248,2036.112,36.0,3791,4104.352,2010.008,24.0,38.818,False,False,over_20um
1434,3564.2,2044.144,36.0,6213,3589.3,2034.104,30.0,27.6914,True,False,over_20um
1435,3352.356,2080.288,36.0,3818,3362.396,2109.404,18.0,35.6727,False,False,over_20um
1436,3397.536,2080.288,36.0,3818,3362.396,2109.404,18.0,49.0567,False,False,over_20um
1437,3671.628,2083.3,36.0,6220,3677.652,2068.24,30.0,17.2943,True,False,10-20um
1438,3443.72,2094.344,36.0,41,3442.716,2095.348,0.0,36.028,False,False,over_20um
1439,3800.14,2098.36,36.0,5059,3784.076,2114.424,30.0,23.4969,False,False,over_20um
1440,3373.44,2098.36,36.0,3818,3362.396,2109.404,18.0,23.8315,False,False,over_20um
1441,3400.548,2107.396,36.0,3818,3362.396,2109.404,18.0,42.2328,False,False,over_20um
1442,3945.72,2112.416,36.0,5062,3939.696,2126.472,30.0,16.4274,True,False,10-20um
1443,3467.816,2114.424,36.0,3821,3499.944,2136.512,18.0,42.9428,False,False,over_20um
1444,4112.384,2118.44,36.0,6229,4148.528,2118.44,36.0,36.144,False,False,over_20um
1445,3331.272,2123.46,36.0,3818,3362.396,2109.404,18.0,38.6041,False,False,over_20um
1446,4101.34,2128.48,36.0,6229,4148.528,2118.44,36.0,48.2443,False,False,over_20um
1447,3319.224,2130.488,36.0,3818,3362.396,2109.404,18.0,51.3065,False,False,over_20um
1448,3634.48,2132.496,36.0,6228,3632.472,2111.412,36.0,21.1794,True,False,over_20um
1449,3930.66,2139.524,36.0,3822,3943.712,2144.544,30.0,15.2169,True,False,10-20um
1450,3352.356,2146.552,36.0,63,3350.348,2160.608,0.0,38.6989,False,False,over_20um
1451,3524.04,2155.588,36.0,3829,3540.104,2157.596,24.0,20.1515,True,False,over_20um
1452,3728.856,2156.592,36.0,3836,3731.868,2167.636,30.0,12.9245,True,False,10-20um
1453,4065.196,2159.604,36.0,6240,4030.056,2142.536,36.0,39.0658,False,False,over_20um
1454,2631.484,2164.624,36.0,6243,2631.484,2163.62,36.0,1.004,True,True,0-3um
1455,3784.076,2166.632,36.0,3834,3801.144,2165.628,30.0,18.1197,True,False,10-20um
1456,3412.596,2169.644,36.0,5076,3445.728,2167.636,30.0,33.7307,False,False,over_20um
1457,3524.04,2168.64,36.0,3829,3540.104,2157.596,24.0,22.8915,False,False,over_20um
1458,3358.38,2168.64,36.0,63,3350.348,2160.608,0.0,37.7495,False,False,over_20um
1459,4073.228,2169.644,36.0,3837,4114.392,2180.688,18.0,46.2649,False,False,over_20um
1460,3604.36,2188.72,36.0,6247,3596.328,2201.772,36.0,15.3254,True,False,10-20um
1461,4080.256,2190.728,36.0,3837,4114.392,2180.688,18.0,39.8757,False,False,over_20um
1462,4073.228,2194.744,36.0,3837,4114.392,2180.688,18.0,47.0749,False,False,over_20um
1463,3370.428,2196.752,36.0,3844,3399.544,2202.776,24.0,32.0629,False,False,over_20um
1464,3682.672,2204.784,36.0,5081,3673.636,2189.724,24.0,21.2709,True,False,over_20um
1465,3847.328,2202.776,36.0,3847,3854.356,2211.812,30.0,12.9245,True,False,10-20um
1466,3570.224,2205.788,36.0,5085,3582.272,2199.764,30.0,14.7459,True,False,10-20um
1467,4074.232,2220.848,36.0,2655,4028.048,2195.748,12.0,57.7838,False,False,over_20um
1468,2563.212,2224.864,36.0,6251,2564.216,2224.864,36.0,1.004,True,True,0-3um
1469,4044.112,2224.864,36.0,2655,4028.048,2195.748,12.0,41.0097,False,False,over_20um
1470,3411.592,2238.92,36.0,3844,3399.544,2202.776,24.0,39.9442,False,False,over_20um
1471,4066.2,2238.92,36.0,2655,4028.048,2195.748,12.0,62.4131,False,False,over_20um
1472,3902.548,2257.996,36.0,5097,3887.488,2250.968,30.0,17.6691,True,False,10-20um
1473,4016.0,2266.028,36.0,102,4007.968,2245.948,6.0,36.9827,False,False,over_20um
1474,4044.112,2276.068,36.0,6275,4032.064,2309.2,36.0,35.2546,False,False,over_20um
1475,3843.312,2277.072,36.0,2674,3838.292,2290.124,24.0,18.427,False,False,10-20um
1476,4034.072,2279.08,36.0,6275,4032.064,2309.2,36.0,30.1869,False,False,over_20um
1477,3420.628,2295.144,36.0,129,3402.556,2284.1,0.0,41.768,False,False,over_20um
1478,3673.636,2301.168,36.0,6271,3667.612,2294.14,36.0,9.2564,True,True,6-10um
1479,3867.408,2305.184,36.0,2673,3867.408,2286.108,18.0,26.2277,False,False,over_20um
1480,4033.068,2309.2,36.0,6275,4032.064,2309.2,36.0,1.004,True,True,0-3um
1481,2947.744,2321.248,36.0,3884,2961.8,2339.32,18.0,29.1233,True,False,over_20um
1482,3956.764,2330.284,36.0,5113,3935.68,2331.288,24.0,24.2805,True,False,over_20um
1483,3401.552,2350.364,36.0,6303,3349.344,2401.568,36.0,73.1268,False,False,over_20um
1484,3723.836,2360.404,36.0,3894,3736.888,2369.44,36.0,15.8746,False,False,10-20um
1485,3381.472,2390.524,36.0,3909,3371.432,2416.628,24.0,30.4339,False,False,over_20um
1486,3991.904,2392.532,36.0,2710,3953.752,2411.608,18.0,46.2976,False,False,over_20um
1487,3961.784,2394.54,36.0,3907,3948.732,2410.604,24.0,23.925,True,False,over_20um
1488,3714.8,2397.552,36.0,2703,3696.728,2384.5,30.0,23.0858,True,False,over_20um
1489,3387.496,2401.568,36.0,3909,3371.432,2416.628,24.0,25.077,False,False,over_20um
1490,3501.952,2399.56,36.0,6305,3501.952,2413.616,36.0,14.056,True,False,10-20um
1491,3404.564,2402.572,36.0,3909,3371.432,2416.628,24.0,37.9381,False,False,over_20um
1492,3699.74,2408.596,36.0,3911,3697.732,2425.664,24.0,20.9606,False,False,over_20um
1493,3541.108,2415.624,36.0,3914,3532.072,2427.672,24.0,19.2563,True,False,10-20um
1494,3767.008,2419.64,36.0,2716,3756.968,2432.692,18.0,24.3958,False,False,over_20um
1495,3379.464,2428.676,36.0,3909,3371.432,2416.628,24.0,18.806,False,False,10-20um
1496,3922.628,2430.684,36.0,6304,3906.564,2406.588,36.0,28.9598,True,False,over_20um
1497,3924.636,2432.692,36.0,6304,3906.564,2406.588,36.0,31.7493,False,False,over_20um
1498,9733.78,2454.78,36.0,6318,9735.788,2454.78,30.0,6.3271,True,True,6-10um
1499,3899.536,2467.832,36.0,2732,3874.436,2489.92,12.0,41.1569,False,False,over_20um
1500,3952.748,2478.876,36.0,216,3926.644,2438.716,0.0,59.9186,False,False,over_20um
1501,3596.328,2480.884,36.0,3925,3606.368,2479.88,24.0,15.6783,False,False,10-20um
1502,3880.46,2485.904,36.0,2732,3874.436,2489.92,12.0,25.0682,False,False,over_20um
1503,3965.8,2488.916,36.0,216,3926.644,2438.716,0.0,73.1384,False,False,over_20um
1504,3437.696,2528.072,36.0,5140,3464.804,2463.816,30.0,69.9977,False,False,over_20um
1505,3783.072,2530.08,36.0,5150,3806.164,2530.08,36.0,23.092,False,False,over_20um
1506,3879.456,2530.08,36.0,242,3888.492,2499.96,12.0,39.5584,False,False,over_20um
1507,3387.496,2546.144,36.0,3928,3367.416,2496.948,18.0,56.1022,False,False,over_20um
1508,3867.408,2550.16,36.0,260,3822.228,2540.12,6.0,55.1546,False,False,over_20um
1509,3425.648,2567.228,36.0,6337,3394.524,2602.368,30.0,47.3236,False,False,over_20um
1510,3511.992,2566.224,36.0,5157,3532.072,2574.256,30.0,22.4437,True,False,over_20um
1511,3421.632,2586.304,36.0,6337,3394.524,2602.368,30.0,32.0764,False,False,over_20um
1512,3386.492,2606.384,36.0,6337,3394.524,2602.368,30.0,10.8001,True,False,10-20um
1513,2782.084,2631.484,36.0,6340,2782.084,2630.48,36.0,1.004,True,True,0-3um
1514,4007.968,2649.556,36.0,301,3990.9,2646.544,12.0,29.6039,False,False,over_20um
1515,3380.468,2667.628,36.0,322,3407.576,2711.804,6.0,59.8862,False,False,over_20um
1516,3440.708,2682.688,36.0,322,3407.576,2711.804,6.0,53.343,False,False,over_20um
1517,3557.172,2687.708,36.0,308,3553.156,2662.608,6.0,39.321,False,False,over_20um
1518,3578.256,2694.736,36.0,314,3588.296,2667.628,0.0,46.1697,False,False,over_20um
1519,3850.34,2695.74,36.0,320,3890.5,2690.72,0.0,54.1667,False,False,over_20um
1520,3593.316,2705.78,36.0,314,3588.296,2667.628,0.0,52.6951,False,False,over_20um
1521,2516.024,2738.912,36.0,6362,2517.028,2738.912,30.0,6.0834,True,True,6-10um
1522,3665.604,2801.16,36.0,342,3672.632,2786.1,12.0,29.1924,False,False,over_20um
1523,10972.716,2804.172,36.0,5186,10971.712,2804.172,30.0,6.0834,True,True,6-10um
1524,3582.272,2847.344,36.0,351,3578.256,2827.264,18.0,27.2642,False,False,over_20um
1525,3547.132,2865.416,36.0,360,3531.068,2854.372,30.0,20.3966,False,False,over_20um
1526,3641.508,2878.468,36.0,370,3629.46,2878.468,0.0,37.9625,False,False,over_20um
1527,3455.768,2883.488,36.0,377,3440.708,2902.564,6.0,38.6096,False,False,over_20um
1528,3490.908,2899.552,36.0,381,3464.804,2902.564,0.0,44.5701,False,False,over_20um
1529,3392.516,2913.608,36.0,384,3412.596,2918.628,6.0,36.4473,False,False,over_20um
1530,3590.304,2918.628,36.0,383,3586.288,2906.58,6.0,32.5773,False,False,over_20um
1531,3354.364,2933.688,36.0,397,3365.408,2969.832,12.0,44.7701,False,False,over_20um
1532,3286.092,2972.844,36.0,3994,3293.12,2992.924,24.0,24.4254,False,False,over_20um
1533,3355.368,2995.936,36.0,404,3337.296,3001.96,6.0,35.5371,False,False,over_20um
1534,3461.792,2995.936,36.0,5202,3486.892,2947.744,30.0,54.667,False,False,over_20um
1535,3274.044,2997.944,36.0,3994,3293.12,2992.924,24.0,23.0888,False,False,over_20um
1536,3396.532,3006.98,36.0,406,3375.448,3006.98,6.0,36.6679,False,False,over_20um
1537,3384.484,3043.124,36.0,1697,3396.532,3076.256,12.0,42.6484,False,False,over_20um
1538,3203.764,3051.156,36.0,1700,3233.884,3082.28,6.0,52.687,False,False,over_20um
1539,1710.816,3093.324,36.0,6388,1710.816,3092.32,36.0,1.004,True,True,0-3um
1540,3302.156,3112.4,36.0,2821,3345.328,3119.428,18.0,47.2992,False,False,over_20um
1541,3185.692,3129.468,36.0,1707,3215.812,3141.516,12.0,40.3531,False,False,over_20um
1542,3288.1,3129.468,36.0,2821,3345.328,3119.428,18.0,60.8264,False,False,over_20um
1543,3221.836,3132.48,36.0,4013,3229.868,3135.492,18.0,19.9395,False,False,10-20um
1544,3297.136,3137.5,36.0,2821,3345.328,3119.428,18.0,54.5258,False,False,over_20um
1545,3235.892,3140.512,36.0,4013,3229.868,3135.492,18.0,19.6339,False,False,10-20um
1546,3132.48,3154.568,36.0,442,3163.604,3177.66,6.0,49.0096,False,False,over_20um
1547,3096.336,3179.668,36.0,442,3163.604,3177.66,6.0,73.6819,False,False,over_20um
1548,2297.152,3387.496,36.0,4053,2283.096,3379.464,24.0,20.1515,True,False,over_20um
1549,8908.492,3393.52,36.0,6421,8908.492,3393.52,30.0,6.0,True,True,6-10um
1550,2970.836,3589.3,36.0,5291,2972.844,3588.296,36.0,2.245,True,True,0-3um
1551,2096.352,3657.572,36.0,6465,2096.352,3657.572,36.0,0.0,True,True,0-3um
1552,11505.84,3686.688,36.0,5309,11504.836,3687.692,30.0,6.1657,True,True,6-10um
1553,2629.476,3717.812,36.0,5315,2629.476,3716.808,36.0,1.004,True,True,0-3um
1554,2631.484,3737.892,36.0,5320,2631.484,3735.884,30.0,6.3271,True,True,6-10um
1555,2602.368,3739.9,36.0,8045,2616.424,3730.864,36.0,16.7099,False,False,10-20um
1556,2043.14,3750.944,36.0,6492,2044.144,3749.94,36.0,1.4199,True,True,0-3um
1557,2037.116,3789.096,36.0,4143,2051.172,3791.104,24.0,18.5904,True,False,10-20um
1558,1864.428,3846.324,36.0,6505,1863.424,3846.324,30.0,6.0834,True,True,6-10um
1559,3558.176,3990.9,36.0,5361,3557.172,3990.9,30.0,6.0834,True,True,6-10um
1560,11523.912,4156.56,36.0,6550,11523.912,4157.564,36.0,1.004,True,True,0-3um
1561,2419.64,4186.68,36.0,6556,2419.64,4186.68,36.0,0.0,True,True,0-3um
1562,1871.456,4276.036,36.0,6563,1871.456,4276.036,36.0,0.0,True,True,0-3um
1563,1762.02,4285.072,36.0,6565,1762.02,4285.072,36.0,0.0,True,True,0-3um
1564,1885.512,4328.244,36.0,6575,1885.512,4328.244,36.0,0.0,True,True,0-3um
1565,11177.532,4399.528,36.0,5444,11177.532,4399.528,30.0,6.0,True,True,6-10um
1566,1620.456,4429.648,36.0,5451,1620.456,4429.648,36.0,0.0,True,True,0-3um
1567,1873.464,4469.808,36.0,6609,1873.464,4470.812,30.0,6.0834,True,True,6-10um
1568,1732.904,4615.388,36.0,6630,1732.904,4615.388,36.0,0.0,True,True,0-3um
1569,1762.02,4656.552,36.0,6636,1762.02,4656.552,36.0,0.0,True,True,0-3um
1570,1655.596,4659.564,36.0,6637,1655.596,4659.564,36.0,0.0,True,True,0-3um
1571,1400.58,4698.72,36.0,5514,1399.576,4698.72,30.0,6.0834,True,True,6-10um
1572,1436.724,4719.804,36.0,5521,1436.724,4718.8,30.0,6.0834,True,True,6-10um
1573,1685.716,4748.92,36.0,6658,1685.716,4748.92,30.0,6.0,True,True,6-10um
1574,1408.612,4794.1,36.0,6668,1408.612,4794.1,36.0,0.0,True,True,0-3um
1575,1417.648,4826.228,36.0,6678,1417.648,4826.228,36.0,0.0,True,True,0-3um
1576,1376.484,4835.264,36.0,5549,1377.488,4835.264,36.0,1.004,True,True,0-3um
1577,1413.632,4883.456,36.0,5558,1415.64,4883.456,30.0,6.3271,True,True,6-10um
1578,1752.984,4939.68,36.0,5564,1751.98,4939.68,36.0,1.004,True,True,0-3um
1579,1601.38,4975.824,36.0,5572,1601.38,4975.824,30.0,6.0,True,True,6-10um
1580,1624.472,4990.884,36.0,5580,1624.472,4990.884,36.0,0.0,True,True,0-3um
1581,1638.528,5017.992,36.0,4402,1638.528,5017.992,30.0,6.0,True,True,6-10um
1582,11421.504,5052.128,36.0,6721,11422.508,5052.128,30.0,6.0834,True,True,6-10um
1583,1569.252,5110.36,36.0,5611,1569.252,5109.356,30.0,6.0834,True,True,6-10um
1584,1415.64,5132.448,36.0,6743,1415.64,5146.504,36.0,14.056,False,False,10-20um
